order_id,customer_id,store_id,employee_id,order_date,total_amount
11955,8714,2,7,2024-06-14,18.39
11956,9438,14,81,2024-12-12,34.80
11957,1467,41,243,2024-02-06,24.36
11958,25,43,256,2024-02-21,39.07
11959,8397,43,257,2024-02-12,53.12
11960,8830,46,274,2024-01-17,19.30
11961,8876,48,286,2024-03-28,15.30
11962,3239,38,226,2024-08-04,10.83
11963,6357,41,243,2024-08-20,12.96
11964,9297,37,219,2024-07-04,14.32
11965,4699,17,99,2024-02-29,26.01
11966,4864,37,221,2024-06-01,26.85
11967,5758,38,226,2024-09-25,16.18
11968,4193,25,145,2024-01-22,28.92
11969,7130,1,5,2024-03-25,19.48
11970,3424,37,218,2024-04-10,12.76
11971,6659,9,52,2024-09-14,31.75
11972,1669,37,219,2024-03-09,15.16
11973,8344,48,287,2024-02-11,35.49
11974,2977,41,246,2024-05-28,67.86
11975,1399,2,7,2024-01-20,20.96
11976,784,46,272,2024-02-06,13.14
11977,9396,48,283,2024-03-04,24.09
11978,515,23,133,2024-01-08,46.38
11979,9952,47,280,2024-07-08,25.64
11980,6074,47,282,2024-06-16,71.89
11981,1983,22,129,2024-01-14,35.31
11982,7054,22,129,2024-11-21,12.21
11983,8488,16,94,2024-02-20,29.20
11984,353,16,91,2024-12-07,27.50
11985,3132,18,105,2024-02-06,15.85
11986,4672,12,67,2024-03-30,22.98
11987,9112,6,36,2024-03-06,45.96
11988,3221,48,285,2024-07-16,12.90
11989,9651,16,93,2024-09-12,73.64
11990,4851,5,25,2024-08-31,22.51
11991,6487,29,173,2024-10-06,23.34
11992,3158,2,7,2024-05-09,7.78
11993,6380,29,171,2024-08-21,41.25
11994,1062,20,117,2024-05-31,30.50
11995,6369,8,45,2024-09-05,33.27
11996,752,39,234,2024-11-10,37.50
11997,6280,11,61,2024-07-28,47.25
11998,8550,19,114,2024-07-05,28.51
11999,857,24,144,2024-01-21,32.90
12000,8266,35,210,2024-05-24,65.53
12001,8493,35,209,2024-04-23,39.86
12002,9319,42,250,2024-10-15,12.12
12003,8014,37,220,2024-07-05,45.37
12004,4937,18,106,2024-03-03,18.97
12005,4696,23,136,2024-05-14,20.42
12006,8949,29,172,2024-03-12,13.01
12007,462,33,196,2024-05-20,17.18
12008,5262,36,211,2024-10-06,24.94
12009,8595,8,47,2024-07-22,26.42
12010,4424,41,246,2024-05-31,21.22
12011,7244,27,159,2024-04-01,6.47
12012,1279,35,208,2024-01-12,21.16
12013,7235,11,63,2024-10-14,16.41
12014,2612,41,241,2024-01-05,20.99
12015,7311,8,48,2024-06-16,12.92
12016,5344,6,31,2024-03-30,31.93
12017,6921,18,107,2024-07-03,57.56
12018,5775,48,288,2024-07-13,11.99
12019,9539,28,163,2024-09-20,21.26
12020,4498,45,267,2024-12-09,24.97
12021,9244,8,43,2024-09-26,8.47
12022,8086,12,69,2024-08-02,23.36
12023,1673,10,55,2024-06-05,34.74
12024,4815,34,201,2024-05-19,14.32
12025,2736,42,249,2024-01-23,38.89
12026,5136,5,27,2024-09-30,41.18
12027,6233,24,139,2024-04-21,25.33
12028,3336,19,109,2024-09-26,40.64
12029,9340,42,247,2024-09-03,14.72
12030,9081,38,223,2024-08-25,21.02
12031,9224,32,188,2024-10-14,34.07
12032,7570,27,162,2024-06-16,15.27
12033,8557,34,203,2024-01-07,33.86
12034,1759,2,12,2024-02-16,19.74
12035,8193,50,298,2024-07-08,21.77
12036,9771,21,123,2024-06-07,30.68
12037,2892,21,123,2024-08-08,22.16
12038,561,37,220,2024-05-04,27.01
12039,1775,32,192,2024-11-15,32.89
12040,7187,34,204,2024-11-14,13.95
12041,4908,12,71,2024-06-29,20.07
12042,7525,44,262,2024-01-28,52.82
12043,283,20,118,2024-08-05,24.72
12044,1969,12,68,2024-06-17,67.20
12045,8824,40,240,2024-08-30,18.20
12046,556,34,200,2024-04-28,32.30
12047,5022,36,213,2024-04-14,26.77
12048,9817,3,13,2024-06-28,18.54
12049,1922,11,62,2024-04-22,17.59
12050,4942,4,24,2024-08-25,34.01
12051,9827,18,104,2024-02-18,22.41
12052,2584,39,230,2024-05-05,15.90
12053,2889,5,29,2024-12-01,20.26
12054,7446,32,188,2024-05-27,14.61
12055,4381,42,250,2024-04-07,24.05
12056,8716,24,141,2024-01-11,14.77
12057,6142,36,214,2024-08-19,20.22
12058,3773,20,115,2024-11-01,9.33
12059,1910,33,194,2024-04-16,11.95
12060,2632,4,22,2024-10-23,13.56
12061,9613,43,255,2024-10-26,22.56
12062,1914,22,131,2024-06-21,65.42
12063,5812,42,251,2024-03-16,38.63
12064,9468,40,238,2024-04-16,27.24
12065,6038,11,61,2024-10-17,30.56
12066,6267,19,109,2024-02-01,29.00
12067,4368,34,201,2024-07-20,47.01
12068,9252,8,44,2024-08-06,20.23
12069,4087,17,98,2024-06-19,19.29
12070,5961,17,97,2024-10-19,12.12
12071,4597,25,145,2024-06-14,30.27
12072,3823,26,153,2024-01-28,37.53
12073,3065,1,3,2024-08-22,14.96
12074,6333,12,71,2024-12-17,24.12
12075,166,31,181,2024-01-31,8.66
12076,9796,35,210,2024-01-11,24.25
12077,1981,22,128,2024-05-17,19.84
12078,1562,13,75,2024-10-03,33.48
12079,3920,10,56,2024-09-08,14.71
12080,3026,22,129,2024-10-22,13.66
12081,4535,44,261,2024-08-21,8.60
12082,6629,19,113,2024-12-03,30.73
12083,1963,8,46,2024-11-19,31.75
12084,4999,44,264,2024-01-31,14.35
12085,8059,40,236,2024-03-08,20.60
12086,3157,18,108,2024-10-01,17.89
12087,4637,40,239,2024-11-04,37.18
12088,4321,32,188,2024-02-23,12.04
12089,2071,16,96,2024-07-01,36.53
12090,9449,30,180,2024-03-27,10.99
12091,3652,10,58,2024-03-26,18.30
12092,5425,20,117,2024-09-26,12.09
12093,5288,40,238,2024-09-16,48.90
12094,4309,2,8,2024-09-21,31.86
12095,5253,41,246,2024-11-27,22.72
12096,8165,17,97,2024-11-28,26.69
12097,2285,24,139,2024-06-29,34.81
12098,1584,48,287,2024-08-31,26.48
12099,9015,34,200,2024-04-01,33.90
12100,6092,46,273,2024-06-25,10.77
12101,3210,31,183,2024-10-25,28.49
12102,8708,36,216,2024-12-10,10.90
12103,8505,13,74,2024-04-20,54.34
12104,9501,14,80,2024-06-07,25.09
12105,4170,10,55,2024-08-15,11.34
12106,9851,38,223,2024-03-30,57.76
12107,6429,26,156,2024-11-10,60.68
12108,6580,37,221,2024-01-27,40.61
12109,9107,45,267,2024-05-28,45.11
12110,7413,35,205,2024-06-08,13.29
12111,6273,21,121,2024-12-18,29.19
12112,2311,3,13,2024-12-09,33.04
12113,8109,28,163,2024-12-23,13.77
12114,3541,1,6,2024-11-28,25.09
12115,446,42,248,2024-02-09,44.23
12116,9391,36,216,2024-01-23,32.78
12117,4533,23,135,2024-09-17,18.82
12118,6508,21,123,2024-11-16,16.86
12119,1952,29,171,2024-06-28,22.62
12120,2433,5,29,2024-03-11,28.73
12121,3843,42,250,2024-07-27,53.01
12122,1330,28,168,2024-03-29,30.98
12123,4664,38,226,2024-06-19,10.52
12124,9215,10,60,2024-04-08,18.06
12125,4399,32,188,2024-04-18,23.32
12126,8503,1,5,2024-10-30,13.39
12127,5345,22,129,2024-05-07,17.70
12128,7015,17,99,2024-11-09,24.71
12129,7172,4,22,2024-05-29,41.57
12130,5375,27,157,2024-03-26,76.75
12131,5962,46,273,2024-11-24,11.16
12132,2440,23,133,2024-07-22,17.76
12133,1763,14,83,2024-05-28,9.79
12134,4861,30,179,2024-03-02,16.72
12135,9365,42,248,2024-09-10,29.31
12136,1846,38,227,2024-04-20,81.00
12137,1387,40,237,2024-09-22,54.56
12138,3916,18,108,2024-12-06,18.64
12139,2873,30,175,2024-11-12,26.59
12140,9470,47,282,2024-02-14,28.36
12141,5383,28,163,2024-11-11,26.84
12142,3294,2,10,2024-09-18,61.80
12143,2932,33,197,2024-09-04,27.58
12144,7932,25,148,2024-03-13,29.07
12145,2928,44,261,2024-11-01,52.84
12146,8480,10,56,2024-12-20,34.42
12147,5393,2,12,2024-08-02,43.26
12148,4249,2,8,2024-04-01,24.52
12149,8683,32,190,2024-08-25,19.52
12150,6381,18,103,2024-02-24,11.43
12151,4946,45,267,2024-04-07,18.71
12152,5143,34,201,2024-12-08,10.58
12153,7686,44,264,2024-10-22,23.34
12154,1957,12,70,2024-07-16,15.12
12155,1922,34,199,2024-12-18,13.45
12156,1574,26,156,2024-11-06,38.88
12157,5538,22,128,2024-08-10,23.63
12158,2206,2,9,2024-05-30,30.19
12159,7535,38,226,2024-01-07,17.62
12160,6850,30,178,2024-11-24,21.04
12161,873,25,150,2024-04-28,25.57
12162,6359,29,173,2024-07-24,23.89
12163,6460,10,55,2024-02-29,23.95
12164,3214,40,238,2024-08-04,40.69
12165,462,14,80,2024-04-21,16.13
12166,1144,39,229,2024-01-15,14.16
12167,6397,41,243,2024-12-07,88.23
12168,7215,20,120,2024-10-18,31.47
12169,4351,32,188,2024-09-10,26.06
12170,4433,27,159,2024-03-09,22.71
12171,9652,29,169,2024-06-20,83.84
12172,2410,37,217,2024-02-10,25.98
12173,305,18,104,2024-06-14,31.37
12174,2362,22,129,2024-06-23,11.09
12175,4607,4,23,2024-12-14,19.76
12176,1759,4,24,2024-05-13,15.49
12177,2370,3,17,2024-11-25,36.04
12178,9922,2,8,2024-02-27,29.66
12179,7202,1,1,2024-11-02,34.80
12180,6267,20,116,2024-04-09,29.35
12181,9722,19,110,2024-10-23,31.52
12182,1359,3,14,2024-08-18,14.08
12183,8516,48,287,2024-03-17,8.24
12184,9569,5,26,2024-11-15,15.71
12185,5606,21,122,2024-04-17,29.36
12186,780,36,212,2024-11-10,39.54
12187,7664,32,192,2024-02-08,14.05
12188,8438,37,218,2024-02-24,43.72
12189,3706,4,24,2024-05-30,16.78
12190,4599,8,45,2024-09-02,15.43
12191,6504,37,222,2024-10-06,18.62
12192,5458,1,5,2024-05-11,30.78
12193,7363,28,167,2024-05-02,17.77
12194,4308,18,108,2024-05-16,13.53
12195,6501,25,148,2024-03-03,29.56
12196,5073,9,51,2024-05-06,20.43
12197,8085,11,62,2024-08-14,64.22
12198,6491,31,184,2024-06-02,17.07
12199,2836,43,256,2024-01-18,35.27
12200,9372,49,289,2024-06-24,24.50
12201,6179,30,179,2024-03-15,24.27
12202,2197,42,249,2024-08-04,45.87
12203,620,24,144,2024-07-01,22.36
12204,5054,44,264,2024-11-08,7.46
12205,2880,26,152,2024-12-04,63.54
12206,3412,1,2,2024-08-01,13.61
12207,420,7,39,2024-03-25,31.98
12208,473,6,34,2024-04-11,30.53
12209,8634,20,116,2024-05-05,40.52
12210,3688,40,236,2024-02-06,46.78
12211,7677,15,85,2024-05-17,11.88
12212,6157,42,252,2024-07-01,31.88
12213,531,42,251,2024-05-10,18.19
12214,5250,10,56,2024-08-14,14.01
12215,2187,4,19,2024-10-01,27.02
12216,8370,22,132,2024-01-22,27.79
12217,4286,8,43,2024-02-28,41.56
12218,5077,45,265,2024-01-29,12.56
12219,7720,15,90,2024-08-29,11.70
12220,1471,4,20,2024-06-19,31.84
12221,8380,19,114,2024-03-02,6.33
12222,5204,43,256,2024-08-02,22.36
12223,3222,21,122,2024-03-27,42.85
12224,9355,32,188,2024-02-20,19.72
12225,3045,8,46,2024-07-22,21.89
12226,7493,6,36,2024-10-22,61.40
12227,1511,46,275,2024-06-10,20.24
12228,6886,23,136,2024-07-13,9.92
12229,6459,1,4,2024-06-18,62.49
12230,2064,37,217,2024-07-25,19.47
12231,8581,50,299,2024-09-29,74.84
12232,8330,13,75,2024-08-23,50.05
12233,6332,12,72,2024-07-08,33.95
12234,4769,19,109,2024-04-25,49.30
12235,5972,20,118,2024-10-10,23.89
12236,139,21,125,2024-01-11,14.10
12237,9719,49,289,2024-09-06,46.92
12238,3643,5,30,2024-01-07,31.84
12239,3080,37,217,2024-03-11,29.49
12240,2861,44,261,2024-03-05,17.82
12241,9984,46,274,2024-12-20,9.54
12242,2377,2,10,2024-11-24,39.02
12243,373,1,3,2024-09-05,17.88
12244,6111,17,102,2024-01-28,28.48
12245,9966,34,199,2024-10-17,36.39
12246,5149,15,87,2024-10-10,14.54
12247,7724,20,117,2024-06-11,36.20
12248,4031,48,287,2024-01-21,14.63
12249,1997,3,18,2024-09-23,79.62
12250,4768,29,171,2024-11-05,23.18
12251,5853,48,288,2024-02-15,26.60
12252,7730,31,182,2024-09-12,16.28
12253,4837,41,243,2024-08-02,27.31
12254,158,30,178,2024-03-26,13.13
12255,3528,43,257,2024-02-20,22.74
12256,7724,33,197,2024-07-14,34.44
12257,7695,38,227,2024-12-31,47.42
12258,6074,34,204,2024-09-09,31.56
12259,3331,30,176,2024-02-03,29.69
12260,4858,17,101,2024-07-24,28.36
12261,9152,9,49,2024-04-02,36.24
12262,3517,32,187,2024-01-03,10.14
12263,3233,25,146,2024-07-06,18.60
12264,8522,45,268,2024-01-21,11.06
12265,4567,31,186,2024-05-31,41.84
12266,9362,26,152,2024-09-15,37.26
12267,565,12,68,2024-08-20,38.25
12268,1026,41,246,2024-10-15,12.40
12269,8367,26,155,2024-12-07,49.22
12270,5579,3,18,2024-12-12,18.46
12271,4490,50,295,2024-02-06,15.86
12272,2266,4,24,2024-07-27,67.88
12273,7146,1,4,2024-05-07,19.16
12274,616,30,175,2024-03-14,32.03
12275,9044,3,16,2024-08-28,46.88
12276,1990,6,31,2024-08-05,23.16
12277,2631,3,13,2024-04-27,55.42
12278,730,15,86,2024-07-31,22.09
12279,6955,48,285,2024-02-18,13.27
12280,8619,26,155,2024-10-11,23.43
12281,9676,41,241,2024-11-30,24.18
12282,3585,22,129,2024-07-17,70.43
12283,1438,19,110,2024-04-04,14.87
12284,7401,34,202,2024-09-01,19.74
12285,4115,48,283,2024-01-22,14.07
12286,6729,5,26,2024-04-22,19.93
12287,8039,8,43,2024-08-09,36.06
12288,794,12,67,2024-12-23,21.44
12289,6317,37,220,2024-11-12,24.24
12290,3518,2,7,2024-02-12,31.14
12291,4268,12,72,2024-01-05,40.04
12292,5673,5,26,2024-06-21,23.58
12293,6102,47,280,2024-02-09,34.10
12294,2522,45,266,2024-08-16,22.68
12295,8026,13,76,2024-03-24,10.70
12296,4168,45,270,2024-09-17,33.14
12297,3426,40,235,2024-07-30,35.65
12298,375,26,153,2024-06-23,37.64
12299,1674,43,256,2024-08-16,23.97
12300,9798,1,3,2024-07-20,25.00
12301,9267,34,200,2024-09-19,22.60
12302,5644,50,299,2024-01-14,49.25
12303,3817,3,17,2024-08-23,8.29
12304,247,20,120,2024-04-26,43.66
12305,3673,50,297,2024-09-05,22.97
12306,9382,12,67,2024-10-21,39.04
12307,4948,41,244,2024-07-10,32.68
12308,7135,48,284,2024-10-03,42.21
12309,2887,39,230,2024-06-22,58.14
12310,6203,12,71,2024-07-16,16.81
12311,9710,38,227,2024-01-02,18.24
12312,1251,11,62,2024-02-27,14.22
12313,7588,10,57,2024-01-02,21.82
12314,6917,46,271,2024-03-23,19.92
12315,6309,30,178,2024-10-28,8.43
12316,3595,41,242,2024-08-24,28.44
12317,2353,28,165,2024-03-02,33.36
12318,9114,24,144,2024-07-19,8.01
12319,2780,46,271,2024-11-02,66.62
12320,1501,1,2,2024-01-22,17.93
12321,8049,43,253,2024-12-31,56.22
12322,1694,41,245,2024-02-16,13.49
12323,7941,35,208,2024-10-04,19.31
12324,7879,11,66,2024-01-27,29.54
12325,5222,50,298,2024-10-19,9.88
12326,3610,34,200,2024-03-14,40.16
12327,2536,26,151,2024-05-18,10.55
12328,4047,8,44,2024-03-09,26.46
12329,9375,3,14,2024-02-01,28.90
12330,4422,31,183,2024-08-17,33.20
12331,1384,2,10,2024-07-22,25.58
12332,809,34,200,2024-07-21,45.13
12333,3820,1,5,2024-05-20,19.30
12334,5145,42,252,2024-05-07,15.31
12335,1433,10,60,2024-09-10,22.78
12336,5823,17,101,2024-10-31,20.09
12337,4795,44,261,2024-09-13,17.31
12338,7567,29,169,2024-10-28,33.88
12339,4623,6,32,2024-01-13,20.93
12340,8841,10,57,2024-02-24,10.27
12341,9040,33,197,2024-07-12,17.66
12342,9942,33,196,2024-11-17,35.75
12343,4100,38,223,2024-03-24,23.25
12344,281,13,78,2024-10-18,26.17
12345,1145,20,119,2024-05-06,25.39
12346,1031,22,131,2024-09-06,8.78
12347,660,20,120,2024-02-17,8.14
12348,6270,16,91,2024-04-12,24.23
12349,5969,45,265,2024-07-26,16.02
12350,3818,33,195,2024-05-24,70.86
12351,5232,42,250,2024-02-12,39.41
12352,7761,32,192,2024-07-02,8.18
12353,5533,22,128,2024-09-29,13.14
12354,6267,32,187,2024-03-25,33.62
12355,296,19,113,2024-08-16,15.51
12356,8956,10,56,2024-11-10,34.59
12357,9304,11,63,2024-07-12,27.57
12358,4105,30,178,2024-07-23,24.03
12359,6691,35,208,2024-12-27,17.83
12360,2464,21,122,2024-07-15,15.15
12361,4505,20,119,2024-02-04,13.43
12362,1201,27,162,2024-03-19,21.28
12363,5990,27,160,2024-07-25,24.15
12364,5985,42,252,2024-02-27,28.06
12365,6848,4,22,2024-11-19,74.49
12366,886,37,221,2024-11-17,25.38
12367,5163,32,188,2024-09-22,50.29
12368,8232,39,234,2024-07-22,33.88
12369,4980,27,160,2024-03-26,32.92
12370,9768,34,203,2024-09-03,10.06
12371,5921,21,123,2024-03-15,32.95
12372,9237,33,196,2024-12-16,11.45
12373,149,29,169,2024-08-20,30.24
12374,2055,1,4,2024-09-17,22.30
12375,4525,41,242,2024-03-01,35.84
12376,2872,25,145,2024-02-26,38.02
12377,7074,24,142,2024-12-14,16.32
12378,4750,6,31,2024-09-10,12.49
12379,5896,49,290,2024-10-10,32.73
12380,8685,46,272,2024-03-22,21.26
12381,4013,9,52,2024-10-20,24.68
12382,102,14,79,2024-05-06,42.76
12383,2149,41,245,2024-05-21,50.11
12384,1698,43,253,2024-09-26,13.75
12385,5848,34,200,2024-01-11,52.39
12386,3493,14,81,2024-10-03,49.39
12387,6284,4,20,2024-09-09,19.53
12388,9254,37,217,2024-06-03,43.94
12389,4025,30,180,2024-07-16,11.66
12390,1476,40,238,2024-05-22,11.70
12391,6185,29,172,2024-05-25,25.44
12392,8468,36,215,2024-09-01,13.35
12393,1567,35,207,2024-08-26,18.03
12394,7827,44,263,2024-01-14,11.65
12395,7202,26,155,2024-05-17,24.95
12396,2752,25,150,2024-10-15,20.37
12397,5101,38,226,2024-03-07,27.18
12398,7093,33,194,2024-02-23,33.73
12399,7693,4,23,2024-05-15,36.32
12400,1769,30,175,2024-08-08,39.45
12401,3366,17,100,2024-08-04,17.16
12402,7468,14,82,2024-10-20,31.57
12403,4204,28,168,2024-11-18,21.81
12404,9114,12,69,2024-03-12,22.96
12405,482,24,139,2024-01-05,59.77
12406,1942,49,290,2024-07-01,20.04
12407,5850,8,44,2024-11-12,21.62
12408,2068,9,49,2024-06-27,16.76
12409,8378,27,161,2024-06-18,13.36
12410,9635,16,93,2024-09-05,21.98
12411,739,1,5,2024-04-03,30.02
12412,9695,41,244,2024-03-31,39.36
12413,6516,7,39,2024-02-28,34.88
12414,7122,1,4,2024-12-21,29.03
12415,8513,4,23,2024-07-08,16.98
12416,4628,39,231,2024-07-20,11.58
12417,5040,36,215,2024-07-24,45.86
12418,6735,50,295,2024-09-03,24.42
12419,5865,50,297,2024-02-16,22.74
12420,5777,6,34,2024-11-14,17.82
12421,3573,1,5,2024-04-21,30.40
12422,1754,11,65,2024-10-14,28.60
12423,244,9,54,2024-08-16,46.47
12424,890,6,31,2024-12-17,30.87
12425,1544,8,46,2024-11-20,35.90
12426,3773,22,132,2024-11-24,23.56
12427,5291,32,191,2024-02-19,16.82
12428,2816,42,252,2024-11-13,41.70
12429,4806,40,237,2024-07-13,6.48
12430,2888,44,260,2024-03-04,22.82
12431,2450,14,82,2024-05-31,26.20
12432,698,5,25,2024-04-28,13.72
12433,1702,18,108,2024-01-07,25.44
12434,5916,3,13,2024-07-21,33.64
12435,5846,11,63,2024-04-22,36.43
12436,1197,42,252,2024-04-08,26.00
12437,2021,6,36,2024-08-06,9.72
12438,4584,19,110,2024-11-18,44.71
12439,3390,4,21,2024-02-09,31.66
12440,1268,32,188,2024-08-28,56.44
12441,1999,25,150,2024-01-31,31.93
12442,1507,35,205,2024-03-21,66.07
12443,8545,50,299,2024-08-02,16.26
12444,8257,6,33,2024-12-16,27.73
12445,5508,14,83,2024-09-09,13.14
12446,2285,9,53,2024-01-01,16.03
12447,5827,36,215,2024-03-24,12.84
12448,790,27,158,2024-02-17,25.94
12449,146,5,28,2024-12-21,7.83
12450,6039,25,146,2024-06-21,20.06
12451,9172,12,71,2024-05-26,15.36
12452,3749,2,9,2024-08-17,28.56
12453,1930,37,222,2024-05-07,9.64
12454,5632,36,213,2024-03-02,39.43
12455,3616,41,243,2024-10-28,13.82
12456,9858,40,236,2024-12-03,33.48
12457,9689,33,195,2024-09-03,17.81
12458,3554,25,149,2024-05-13,15.02
12459,3455,3,15,2024-10-08,24.28
12460,4808,20,118,2024-01-23,18.23
12461,991,10,59,2024-05-26,23.27
12462,2689,45,265,2024-05-21,17.68
12463,1190,2,10,2024-04-28,6.92
12464,2780,49,294,2024-05-04,30.58
12465,6749,17,97,2024-02-02,32.85
12466,5307,42,247,2024-11-10,12.82
12467,6102,41,246,2024-12-25,25.31
12468,6089,20,116,2024-12-06,18.14
12469,8543,31,182,2024-10-21,17.91
12470,2012,47,281,2024-10-02,20.94
12471,2701,5,27,2024-09-22,34.60
12472,867,26,156,2024-06-20,10.45
12473,9536,27,160,2024-10-01,54.55
12474,2262,16,95,2024-07-08,23.10
12475,5250,45,267,2024-10-21,17.50
12476,3013,23,133,2024-07-25,22.32
12477,7379,25,147,2024-10-07,63.54
12478,4130,22,128,2024-09-06,26.76
12479,575,18,103,2024-09-11,10.29
12480,7652,38,224,2024-08-16,20.33
12481,207,46,273,2024-05-11,15.59
12482,7391,14,79,2024-01-17,55.98
12483,4338,36,211,2024-08-05,28.95
12484,3500,49,289,2024-12-03,9.68
12485,62,25,145,2024-09-14,30.10
12486,7504,2,10,2024-04-07,21.49
12487,4552,30,175,2024-02-11,12.67
12488,1919,1,2,2024-02-19,40.47
12489,4609,17,97,2024-09-09,40.62
12490,5259,12,71,2024-10-06,59.91
12491,6206,37,218,2024-06-21,12.15
12492,4827,37,219,2024-10-27,14.38
12493,1576,13,74,2024-03-26,19.60
12494,9210,27,160,2024-10-18,21.68
12495,7996,5,25,2024-03-11,17.36
12496,3471,16,96,2024-12-02,15.46
12497,7970,33,198,2024-11-22,42.05
12498,607,16,96,2024-09-08,36.01
12499,1150,38,227,2024-09-29,36.06
12500,8987,24,142,2024-09-15,13.00
12501,8568,38,227,2024-04-18,56.09
12502,3896,44,261,2024-10-01,33.03
12503,1362,27,158,2024-02-10,13.98
12504,6831,49,292,2024-06-10,26.11
12505,1014,24,139,2024-06-11,13.48
12506,5318,18,103,2024-10-06,77.94
12507,4554,47,282,2024-03-27,14.74
12508,1108,17,101,2024-05-30,12.10
12509,9738,22,128,2024-01-30,24.86
12510,9809,5,30,2024-09-12,21.71
12511,9855,6,34,2024-12-23,28.09
12512,392,14,80,2024-02-04,57.34
12513,5089,40,235,2024-11-03,26.48
12514,179,7,41,2024-11-23,15.01
12515,4637,33,198,2024-08-26,23.28
12516,4642,41,245,2024-07-13,18.30
12517,3737,1,1,2024-11-08,39.61
12518,5936,4,20,2024-03-25,41.37
12519,6086,2,10,2024-05-11,27.79
12520,9194,48,286,2024-07-25,35.57
12521,2687,3,16,2024-08-06,5.68
12522,5345,5,26,2024-01-29,60.38
12523,8004,35,209,2024-04-10,42.32
12524,5042,15,85,2024-02-10,21.73
12525,2379,38,226,2024-03-11,36.75
12526,2833,11,64,2024-05-02,13.76
12527,2810,3,16,2024-12-22,38.88
12528,3515,13,74,2024-12-23,22.90
12529,2453,35,206,2024-11-14,17.99
12530,2577,6,36,2024-10-30,23.61
12531,9302,20,119,2024-01-03,10.21
12532,7159,6,36,2024-05-01,6.85
12533,6041,40,238,2024-11-21,17.51
12534,6325,36,215,2024-01-30,23.68
12535,699,45,270,2024-09-04,27.47
12536,871,30,176,2024-10-11,27.81
12537,943,40,239,2024-10-09,23.82
12538,1123,16,92,2024-01-23,9.47
12539,7463,24,141,2024-08-21,10.95
12540,4304,34,200,2024-10-13,6.85
12541,4821,2,9,2024-11-25,17.83
12542,4932,27,160,2024-08-04,20.54
12543,6439,40,239,2024-03-25,9.28
12544,5791,27,157,2024-05-26,18.73
12545,5185,14,84,2024-07-26,27.27
12546,9964,17,98,2024-08-18,13.64
12547,2103,42,251,2024-10-01,12.38
12548,6684,42,247,2024-10-16,17.94
12549,5159,43,257,2024-09-14,55.24
12550,3279,27,157,2024-02-07,24.70
12551,9418,44,263,2024-12-07,17.58
12552,888,45,267,2024-10-07,11.99
12553,2384,29,169,2024-08-13,22.46
12554,6849,5,26,2024-03-31,21.77
12555,9106,13,78,2024-05-29,9.86
12556,1380,13,73,2024-06-07,33.58
12557,8045,33,196,2024-08-15,19.16
12558,4428,24,141,2024-02-06,47.86
12559,904,41,241,2024-05-16,25.28
12560,1120,50,297,2024-06-12,42.39
12561,3340,43,258,2024-08-06,44.81
12562,7797,28,168,2024-05-26,27.13
12563,5353,11,66,2024-10-05,32.99
12564,8244,46,274,2024-03-17,14.48
12565,5768,45,266,2024-09-17,25.09
12566,7347,35,207,2024-07-25,30.11
12567,4635,7,38,2024-08-23,10.61
12568,973,49,293,2024-01-18,27.86
12569,9572,4,22,2024-09-22,24.74
12570,477,22,129,2024-08-11,20.91
12571,6813,31,181,2024-08-13,68.36
12572,1304,46,274,2024-09-11,7.57
12573,4823,43,255,2024-06-01,23.37
12574,5308,22,128,2024-07-15,24.83
12575,1130,36,215,2024-06-03,62.99
12576,5051,50,299,2024-03-16,19.78
12577,9264,2,9,2024-04-26,35.21
12578,8958,30,179,2024-06-08,16.08
12579,7452,32,191,2024-04-11,43.51
12580,3001,20,116,2024-08-20,35.96
12581,3626,12,72,2024-01-06,16.57
12582,6867,46,271,2024-09-29,34.62
12583,2652,8,47,2024-02-25,62.76
12584,693,27,157,2024-02-06,24.47
12585,9409,37,220,2024-06-29,24.88
12586,5237,11,61,2024-06-12,48.61
12587,5506,18,108,2024-04-06,24.71
12588,248,48,286,2024-03-26,17.70
12589,9517,46,276,2024-05-04,19.18
12590,2769,24,141,2024-08-30,30.91
12591,1396,38,228,2024-08-29,33.41
12592,988,13,73,2024-05-03,38.54
12593,577,34,201,2024-02-16,15.96
12594,1576,12,68,2024-02-20,29.45
12595,7939,46,272,2024-11-24,28.61
12596,2,42,251,2024-07-20,11.98
12597,1348,45,266,2024-07-31,8.65
12598,1137,11,66,2024-10-01,17.47
12599,5661,8,44,2024-04-26,71.30
